image_id,split,source_image_path,source_xml_path,yolo_label_path,source_object_count,converted_object_count,max_coordinate_delta_px,minimum_matched_iou,mean_matched_iou,unmatched_source_boxes,unmatched_converted_boxes,very_small_box_count,duplicate_group_id,duplicate_crosses_split,automated_status,automated_reasons
levle0_42,train,data/raw/acne04/Classification/JPEGImages/levle0_42.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_42.xml,data/processed/acne04_yolo/labels/train/levle0_42.txt,2,2,0.000000,1.000000,1.000000,0,0,0,2ccdae05d565fc9ef819d95265797441846727b73804094323902594a9ceadd2,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle0_94,train,data/raw/acne04/Classification/JPEGImages/levle0_94.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_94.xml,data/processed/acne04_yolo/labels/train/levle0_94.txt,1,1,0.000000,1.000000,1.000000,0,0,0,2ccdae05d565fc9ef819d95265797441846727b73804094323902594a9ceadd2,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_131,train,data/raw/acne04/Classification/JPEGImages/levle1_131.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_131.xml,data/processed/acne04_yolo/labels/train/levle1_131.txt,11,11,0.000000,1.000000,1.000000,0,0,0,b538b91a3834cc61f2bae23436e14c79dc7695f268b9faed486bcafca0ba87fe,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_133,train,data/raw/acne04/Classification/JPEGImages/levle1_133.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_133.xml,data/processed/acne04_yolo/labels/train/levle1_133.txt,9,9,0.000000,1.000000,1.000000,0,0,0,bee48890973035c00481b8ccb33e15b76b0d0d9ba2599e86c0b4f1af3fbeaf65,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_135,train,data/raw/acne04/Classification/JPEGImages/levle1_135.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_135.xml,data/processed/acne04_yolo/labels/train/levle1_135.txt,7,7,0.000000,1.000000,1.000000,0,0,0,6dab728e8bfca66d940a03e8f880b31598ca6b0fa8d16bca7b766a03953e0fa4,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_136,train,data/raw/acne04/Classification/JPEGImages/levle1_136.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_136.xml,data/processed/acne04_yolo/labels/train/levle1_136.txt,7,7,0.000000,1.000000,1.000000,0,0,0,611532acc5ec2bf348ef5c4188532e15c8de490178c8b33cdc8fc972d2fb64d3,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_138,val,data/raw/acne04/Classification/JPEGImages/levle1_138.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_138.xml,data/processed/acne04_yolo/labels/val/levle1_138.txt,8,8,0.000000,1.000000,1.000000,0,0,0,b25d783297ecffaacce4206049d1c91c1be56df59a47008f6cb95fb46dbb497b,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_140,val,data/raw/acne04/Classification/JPEGImages/levle1_140.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_140.xml,data/processed/acne04_yolo/labels/val/levle1_140.txt,9,9,0.000000,1.000000,1.000000,0,0,0,e5927997a3ff6d90155559c5ef3d7bca1eeb6c7b10fef464dbf1a3b8694893c6,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_145,val,data/raw/acne04/Classification/JPEGImages/levle1_145.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_145.xml,data/processed/acne04_yolo/labels/val/levle1_145.txt,7,7,0.000000,1.000000,1.000000,0,0,0,56f232f4433dd59a75104e2370b6d2367444046a071b10cee66b1da17bf7862e,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_16,val,data/raw/acne04/Classification/JPEGImages/levle1_16.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_16.xml,data/processed/acne04_yolo/labels/val/levle1_16.txt,9,9,0.000000,1.000000,1.000000,0,0,0,5b605bc92fcd022a9193bbdf5c9e0ac18bce8da4e29df9a6731b1bb46dcd1eea,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_161,train,data/raw/acne04/Classification/JPEGImages/levle1_161.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_161.xml,data/processed/acne04_yolo/labels/train/levle1_161.txt,8,8,0.000000,1.000000,1.000000,0,0,0,c0a65e9715c24491a9cf3bbadbf88e06ebe4e5040ebaffdf9d70f997995c7933,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_164,train,data/raw/acne04/Classification/JPEGImages/levle1_164.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_164.xml,data/processed/acne04_yolo/labels/train/levle1_164.txt,7,7,0.000000,1.000000,1.000000,0,0,0,a83e345a1b8432e7a4b192ecd8df57d898430f57f7b03aad8c115d719a362bef,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_166,train,data/raw/acne04/Classification/JPEGImages/levle1_166.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_166.xml,data/processed/acne04_yolo/labels/train/levle1_166.txt,7,7,0.000000,1.000000,1.000000,0,0,0,85ea30ada51213b9e42f13611eb085c8a0be1b7e8d68861a2a73fa0cf7839ed6,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_18,train,data/raw/acne04/Classification/JPEGImages/levle1_18.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_18.xml,data/processed/acne04_yolo/labels/train/levle1_18.txt,12,12,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle1_19,train,data/raw/acne04/Classification/JPEGImages/levle1_19.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_19.xml,data/processed/acne04_yolo/labels/train/levle1_19.txt,8,8,0.000000,1.000000,1.000000,0,0,3,,false,NEEDS_REVIEW,contains_very_small_box
levle1_20,train,data/raw/acne04/Classification/JPEGImages/levle1_20.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_20.xml,data/processed/acne04_yolo/labels/train/levle1_20.txt,8,8,0.000000,1.000000,1.000000,0,0,0,3fcb0f1627c6ad98df131b8f9c7ae10e9ba5d0e9599cf525ec54ce072ebcbfe5,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_209,train,data/raw/acne04/Classification/JPEGImages/levle1_209.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_209.xml,data/processed/acne04_yolo/labels/train/levle1_209.txt,6,6,0.000000,1.000000,1.000000,0,0,0,6dab728e8bfca66d940a03e8f880b31598ca6b0fa8d16bca7b766a03953e0fa4,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_22,train,data/raw/acne04/Classification/JPEGImages/levle1_22.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_22.xml,data/processed/acne04_yolo/labels/train/levle1_22.txt,7,7,0.000000,1.000000,1.000000,0,0,0,e6f1ca9fee7ba325b431b4d8b9479f5ffe08614b6e9ddefa7e11d3f0401aa1f7,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_23,test,data/raw/acne04/Classification/JPEGImages/levle1_23.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_23.xml,data/processed/acne04_yolo/labels/test/levle1_23.txt,9,9,0.000000,1.000000,1.000000,0,0,0,188f8fbae3b30080927c37f44890906e211578ec177ea2a3b021a166b252b09a,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_25,val,data/raw/acne04/Classification/JPEGImages/levle1_25.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_25.xml,data/processed/acne04_yolo/labels/val/levle1_25.txt,12,12,0.000000,1.000000,1.000000,0,0,9,,false,NEEDS_REVIEW,contains_very_small_box
levle1_255,train,data/raw/acne04/Classification/JPEGImages/levle1_255.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_255.xml,data/processed/acne04_yolo/labels/train/levle1_255.txt,6,6,0.000000,1.000000,1.000000,0,0,4,,false,NEEDS_REVIEW,contains_very_small_box
levle1_256,val,data/raw/acne04/Classification/JPEGImages/levle1_256.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_256.xml,data/processed/acne04_yolo/labels/val/levle1_256.txt,6,6,0.000000,1.000000,1.000000,0,0,4,,false,NEEDS_REVIEW,contains_very_small_box
levle1_281,val,data/raw/acne04/Classification/JPEGImages/levle1_281.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_281.xml,data/processed/acne04_yolo/labels/val/levle1_281.txt,9,9,0.000000,1.000000,1.000000,0,0,0,56f232f4433dd59a75104e2370b6d2367444046a071b10cee66b1da17bf7862e,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_283,train,data/raw/acne04/Classification/JPEGImages/levle1_283.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_283.xml,data/processed/acne04_yolo/labels/train/levle1_283.txt,11,11,0.000000,1.000000,1.000000,0,0,0,8e219a67bbef8530223502453b2c1924b89b56e8ca09e6b84120a84354bb8615,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_286,train,data/raw/acne04/Classification/JPEGImages/levle1_286.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_286.xml,data/processed/acne04_yolo/labels/train/levle1_286.txt,7,7,0.000000,1.000000,1.000000,0,0,0,9d1adbdaf1926dc91901a53e69f56be19045ea7f3f36f557244a7f0367f833d9,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_288,train,data/raw/acne04/Classification/JPEGImages/levle1_288.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_288.xml,data/processed/acne04_yolo/labels/train/levle1_288.txt,11,11,0.000000,1.000000,1.000000,0,0,0,c0a65e9715c24491a9cf3bbadbf88e06ebe4e5040ebaffdf9d70f997995c7933,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_291,train,data/raw/acne04/Classification/JPEGImages/levle1_291.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_291.xml,data/processed/acne04_yolo/labels/train/levle1_291.txt,9,9,0.000000,1.000000,1.000000,0,0,0,a83e345a1b8432e7a4b192ecd8df57d898430f57f7b03aad8c115d719a362bef,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_292,train,data/raw/acne04/Classification/JPEGImages/levle1_292.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_292.xml,data/processed/acne04_yolo/labels/train/levle1_292.txt,10,10,0.000000,1.000000,1.000000,0,0,0,85ea30ada51213b9e42f13611eb085c8a0be1b7e8d68861a2a73fa0cf7839ed6,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_358,val,data/raw/acne04/Classification/JPEGImages/levle1_358.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_358.xml,data/processed/acne04_yolo/labels/val/levle1_358.txt,6,6,0.000000,1.000000,1.000000,0,0,0,e5927997a3ff6d90155559c5ef3d7bca1eeb6c7b10fef464dbf1a3b8694893c6,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_4,train,data/raw/acne04/Classification/JPEGImages/levle1_4.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_4.xml,data/processed/acne04_yolo/labels/train/levle1_4.txt,13,13,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle1_452,train,data/raw/acne04/Classification/JPEGImages/levle1_452.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_452.xml,data/processed/acne04_yolo/labels/train/levle1_452.txt,7,7,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle1_460,val,data/raw/acne04/Classification/JPEGImages/levle1_460.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_460.xml,data/processed/acne04_yolo/labels/val/levle1_460.txt,9,9,0.000000,1.000000,1.000000,0,0,0,b25d783297ecffaacce4206049d1c91c1be56df59a47008f6cb95fb46dbb497b,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_486,train,data/raw/acne04/Classification/JPEGImages/levle1_486.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_486.xml,data/processed/acne04_yolo/labels/train/levle1_486.txt,8,8,0.000000,1.000000,1.000000,0,0,0,0831ea7a4bc5e0477d5b41eec0553130c4811d8eebb93fc2eb0ce584a7c4a963,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_503,train,data/raw/acne04/Classification/JPEGImages/levle1_503.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_503.xml,data/processed/acne04_yolo/labels/train/levle1_503.txt,8,8,0.000000,1.000000,1.000000,0,0,0,bee48890973035c00481b8ccb33e15b76b0d0d9ba2599e86c0b4f1af3fbeaf65,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_504,train,data/raw/acne04/Classification/JPEGImages/levle1_504.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_504.xml,data/processed/acne04_yolo/labels/train/levle1_504.txt,7,7,0.000000,1.000000,1.000000,0,0,0,828240b5dd6441a5b7e339b1c4257725175f9d1b6ec01d90a000bbfec1d16be5,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_54,train,data/raw/acne04/Classification/JPEGImages/levle1_54.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_54.xml,data/processed/acne04_yolo/labels/train/levle1_54.txt,9,9,0.000000,1.000000,1.000000,0,0,0,611532acc5ec2bf348ef5c4188532e15c8de490178c8b33cdc8fc972d2fb64d3,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_553,test,data/raw/acne04/Classification/JPEGImages/levle1_553.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_553.xml,data/processed/acne04_yolo/labels/test/levle1_553.txt,11,11,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle1_572,train,data/raw/acne04/Classification/JPEGImages/levle1_572.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_572.xml,data/processed/acne04_yolo/labels/train/levle1_572.txt,11,11,0.000000,1.000000,1.000000,0,0,0,2666ed0601e6579477889e5671972520bf5bd766ed6ac383d51c44107f46606a,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_573,train,data/raw/acne04/Classification/JPEGImages/levle1_573.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_573.xml,data/processed/acne04_yolo/labels/train/levle1_573.txt,16,16,0.000000,1.000000,1.000000,0,0,0,6bbc2d30d4bb10853d24f732a29fe7cba57df0628ce087cc02a9b3ddce8dc485,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_574,train,data/raw/acne04/Classification/JPEGImages/levle1_574.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_574.xml,data/processed/acne04_yolo/labels/train/levle1_574.txt,7,7,0.000000,1.000000,1.000000,0,0,0,2666ed0601e6579477889e5671972520bf5bd766ed6ac383d51c44107f46606a,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_575,train,data/raw/acne04/Classification/JPEGImages/levle1_575.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_575.xml,data/processed/acne04_yolo/labels/train/levle1_575.txt,15,15,0.000000,1.000000,1.000000,0,0,0,6bbc2d30d4bb10853d24f732a29fe7cba57df0628ce087cc02a9b3ddce8dc485,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_610,val,data/raw/acne04/Classification/JPEGImages/levle1_610.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_610.xml,data/processed/acne04_yolo/labels/val/levle1_610.txt,9,9,0.000000,1.000000,1.000000,0,0,0,af66359e36acb57b34e05a2afdcecc11f2e79d77d86da66bae0197b7875c5971,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_611,val,data/raw/acne04/Classification/JPEGImages/levle1_611.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_611.xml,data/processed/acne04_yolo/labels/val/levle1_611.txt,11,11,0.000000,1.000000,1.000000,0,0,0,af66359e36acb57b34e05a2afdcecc11f2e79d77d86da66bae0197b7875c5971,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle1_638,train,data/raw/acne04/Classification/JPEGImages/levle1_638.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_638.xml,data/processed/acne04_yolo/labels/train/levle1_638.txt,10,10,0.000000,1.000000,1.000000,0,0,6,,false,NEEDS_REVIEW,contains_very_small_box
levle1_639,train,data/raw/acne04/Classification/JPEGImages/levle1_639.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_639.xml,data/processed/acne04_yolo/labels/train/levle1_639.txt,12,12,0.000000,1.000000,1.000000,0,0,5,,false,NEEDS_REVIEW,contains_very_small_box
levle1_640,test,data/raw/acne04/Classification/JPEGImages/levle1_640.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_640.xml,data/processed/acne04_yolo/labels/test/levle1_640.txt,7,7,0.000000,1.000000,1.000000,0,0,4,,false,NEEDS_REVIEW,contains_very_small_box
levle1_641,test,data/raw/acne04/Classification/JPEGImages/levle1_641.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_641.xml,data/processed/acne04_yolo/labels/test/levle1_641.txt,10,10,0.000000,1.000000,1.000000,0,0,6,,false,NEEDS_REVIEW,contains_very_small_box
levle1_642,train,data/raw/acne04/Classification/JPEGImages/levle1_642.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_642.xml,data/processed/acne04_yolo/labels/train/levle1_642.txt,6,6,0.000000,1.000000,1.000000,0,0,4,,false,NEEDS_REVIEW,contains_very_small_box
levle1_8,val,data/raw/acne04/Classification/JPEGImages/levle1_8.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_8.xml,data/processed/acne04_yolo/labels/val/levle1_8.txt,13,13,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle2_1,train,data/raw/acne04/Classification/JPEGImages/levle2_1.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_1.xml,data/processed/acne04_yolo/labels/train/levle2_1.txt,32,32,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle2_116,train,data/raw/acne04/Classification/JPEGImages/levle2_116.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_116.xml,data/processed/acne04_yolo/labels/train/levle2_116.txt,28,28,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle2_12,test,data/raw/acne04/Classification/JPEGImages/levle2_12.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_12.xml,data/processed/acne04_yolo/labels/test/levle2_12.txt,41,41,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle2_127,val,data/raw/acne04/Classification/JPEGImages/levle2_127.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_127.xml,data/processed/acne04_yolo/labels/val/levle2_127.txt,32,32,0.000000,1.000000,1.000000,0,0,2,,false,NEEDS_REVIEW,contains_very_small_box
levle2_128,train,data/raw/acne04/Classification/JPEGImages/levle2_128.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_128.xml,data/processed/acne04_yolo/labels/train/levle2_128.txt,14,14,0.000000,1.000000,1.000000,0,0,0,b538b91a3834cc61f2bae23436e14c79dc7695f268b9faed486bcafca0ba87fe,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle2_14,train,data/raw/acne04/Classification/JPEGImages/levle2_14.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_14.xml,data/processed/acne04_yolo/labels/train/levle2_14.txt,29,29,0.000000,1.000000,1.000000,0,0,7,,false,NEEDS_REVIEW,contains_very_small_box
levle2_150,val,data/raw/acne04/Classification/JPEGImages/levle2_150.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_150.xml,data/processed/acne04_yolo/labels/val/levle2_150.txt,21,21,0.000000,1.000000,1.000000,0,0,0,5b605bc92fcd022a9193bbdf5c9e0ac18bce8da4e29df9a6731b1bb46dcd1eea,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle2_151,train,data/raw/acne04/Classification/JPEGImages/levle2_151.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_151.xml,data/processed/acne04_yolo/labels/train/levle2_151.txt,24,24,0.000000,1.000000,1.000000,0,0,0,3fcb0f1627c6ad98df131b8f9c7ae10e9ba5d0e9599cf525ec54ce072ebcbfe5,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle2_152,train,data/raw/acne04/Classification/JPEGImages/levle2_152.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_152.xml,data/processed/acne04_yolo/labels/train/levle2_152.txt,22,22,0.000000,1.000000,1.000000,0,0,0,e6f1ca9fee7ba325b431b4d8b9479f5ffe08614b6e9ddefa7e11d3f0401aa1f7,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle2_153,test,data/raw/acne04/Classification/JPEGImages/levle2_153.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_153.xml,data/processed/acne04_yolo/labels/test/levle2_153.txt,24,24,0.000000,1.000000,1.000000,0,0,0,188f8fbae3b30080927c37f44890906e211578ec177ea2a3b021a166b252b09a,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle2_18,train,data/raw/acne04/Classification/JPEGImages/levle2_18.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_18.xml,data/processed/acne04_yolo/labels/train/levle2_18.txt,23,23,0.000000,1.000000,1.000000,0,0,4,,false,NEEDS_REVIEW,contains_very_small_box
levle2_188,train,data/raw/acne04/Classification/JPEGImages/levle2_188.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_188.xml,data/processed/acne04_yolo/labels/train/levle2_188.txt,32,32,0.000000,1.000000,1.000000,0,0,25,,false,NEEDS_REVIEW,contains_very_small_box
levle2_19,train,data/raw/acne04/Classification/JPEGImages/levle2_19.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_19.xml,data/processed/acne04_yolo/labels/train/levle2_19.txt,35,35,0.000000,1.000000,1.000000,0,0,14,,false,NEEDS_REVIEW,contains_very_small_box
levle2_2,train,data/raw/acne04/Classification/JPEGImages/levle2_2.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_2.xml,data/processed/acne04_yolo/labels/train/levle2_2.txt,21,21,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle2_24,train,data/raw/acne04/Classification/JPEGImages/levle2_24.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_24.xml,data/processed/acne04_yolo/labels/train/levle2_24.txt,37,37,0.000000,1.000000,1.000000,0,0,2,,false,NEEDS_REVIEW,contains_very_small_box
levle2_30,val,data/raw/acne04/Classification/JPEGImages/levle2_30.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_30.xml,data/processed/acne04_yolo/labels/val/levle2_30.txt,26,26,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle2_7,train,data/raw/acne04/Classification/JPEGImages/levle2_7.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_7.xml,data/processed/acne04_yolo/labels/train/levle2_7.txt,42,42,0.000000,1.000000,1.000000,0,0,28,,false,NEEDS_REVIEW,contains_very_small_box
